"STCNTYFIP","STATE","COUNTY","OCC","OCCUPATION","OCCUPATION_BROAD","GENDER","TOTAL_POP","HISP-LAT","WHITE","AI-AN","ASIAN-PI","BLACK","TWO-OR-MORE","OTHER","PCT_HISP-LAT","PCT_WHITE","PCT_AI-AN","PCT_ASIAN-PI","PCT_BLACK","PCT_TWO-OR-MORE","PCT_OTHER"
"44007","Rhode Island","Providence","2004","Mental health counselors","Mental health counselors","MALE",196,27,129,NA,40,NA,NA,NA,13.78,65.82,NA,20.41,NA,NA,NA
"44007","Rhode Island","Providence","1822","School psychologists","Psychologists","ALL",183,41,142,NA,NA,NA,NA,NA,22.4,77.6,NA,NA,NA,NA,NA
"44007","Rhode Island","Providence","1825","Other psychologists","Psychologists","MALE",95,17,78,NA,NA,NA,NA,NA,17.89,82.11,NA,NA,NA,NA,NA
"44007","Rhode Island","Providence","0000","Total-Pop","Total-Pop","ALL",635249,145125,386138,1694,26167,52279,17527,6319,22.85,60.79,0.27,4.12,8.23,2.76,0.99
"44007","Rhode Island","Providence","2004","Mental health counselors","Mental health counselors","FEMALE",232,30,177,NA,25,NA,NA,NA,12.93,76.29,NA,10.78,NA,NA,NA
"44007","Rhode Island","Providence","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",140,30,99,NA,NA,NA,11,NA,21.43,70.71,NA,NA,NA,7.86,NA
"44007","Rhode Island","Providence","1825","Other psychologists","Psychologists","FEMALE",306,173,133,NA,NA,NA,NA,NA,56.54,43.46,NA,NA,NA,NA,NA
"44007","Rhode Island","Providence","1821","Clinical and counseling psychologists","Psychologists","MALE",44,NA,44,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44007","Rhode Island","Providence","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",102,NA,102,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44007","Rhode Island","Providence","0000","Total-Pop","Total-Pop","FEMALE",326184,72353,200274,882,13691,26354,9325,3305,22.18,61.4,0.27,4.2,8.08,2.86,1.01
"44009","Rhode Island","Washington","1821","Clinical and counseling psychologists","Psychologists","FEMALE",43,NA,43,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44009","Rhode Island","Washington","2004","Mental health counselors","Mental health counselors","MALE",10,NA,10,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44009","Rhode Island","Washington","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",22,NA,22,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44009","Rhode Island","Washington","0000","Total-Pop","Total-Pop","MALE",61157,2250,55518,242,1329,799,907,112,3.68,90.78,0.4,2.17,1.31,1.48,0.18
"44009","Rhode Island","Washington","2004","Mental health counselors","Mental health counselors","FEMALE",34,NA,25,NA,NA,NA,9,NA,NA,73.53,NA,NA,NA,26.47,NA
"44009","Rhode Island","Washington","1825","Other psychologists","Psychologists","FEMALE",94,35,59,NA,NA,NA,NA,NA,37.23,62.77,NA,NA,NA,NA,NA
"44009","Rhode Island","Washington","0000","Total-Pop","Total-Pop","ALL",126438,4079,114845,818,2608,1567,2068,453,3.23,90.83,0.65,2.06,1.24,1.64,0.36
"44009","Rhode Island","Washington","1825","Other psychologists","Psychologists","ALL",116,35,81,NA,NA,NA,NA,NA,30.17,69.83,NA,NA,NA,NA,NA
"44009","Rhode Island","Washington","1821","Clinical and counseling psychologists","Psychologists","ALL",43,NA,43,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44009","Rhode Island","Washington","1822","School psychologists","Psychologists","FEMALE",86,NA,86,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44009","Rhode Island","Washington","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",61,NA,56,NA,NA,NA,5,NA,NA,91.8,NA,NA,NA,8.2,NA
"44009","Rhode Island","Washington","2004","Mental health counselors","Mental health counselors","ALL",44,NA,35,NA,NA,NA,9,NA,NA,79.55,NA,NA,NA,20.45,NA
"44009","Rhode Island","Washington","2003","Marriage and family therapists","Mental health counselors","ALL",53,NA,53,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44009","Rhode Island","Washington","2003","Marriage and family therapists","Mental health counselors","FEMALE",53,NA,53,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44009","Rhode Island","Washington","1825","Other psychologists","Psychologists","MALE",22,NA,22,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44009","Rhode Island","Washington","1822","School psychologists","Psychologists","ALL",86,NA,86,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44009","Rhode Island","Washington","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",61,NA,56,NA,NA,NA,5,NA,NA,91.8,NA,NA,NA,8.2,NA
"44009","Rhode Island","Washington","0000","Total-Pop","Total-Pop","FEMALE",65281,1829,59327,576,1279,768,1161,341,2.8,90.88,0.88,1.96,1.18,1.78,0.52
"44009","Rhode Island","Washington","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",22,NA,22,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45007","South Carolina","Anderson","0000","Total-Pop","Total-Pop","MALE",95612,3886,74039,125,990,14517,1936,119,4.06,77.44,0.13,1.04,15.18,2.02,0.12
"45007","South Carolina","Anderson","2005","Rehabilitation counselors","Mental health counselors","ALL",16,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,100,NA,NA
"45007","South Carolina","Anderson","0000","Total-Pop","Total-Pop","ALL",197994,7419,153063,296,1987,30913,4081,235,3.75,77.31,0.15,1,15.61,2.06,0.12
"45007","South Carolina","Anderson","0000","Total-Pop","Total-Pop","FEMALE",102382,3533,79024,171,997,16396,2145,116,3.45,77.19,0.17,0.97,16.01,2.1,0.11
"45007","South Carolina","Anderson","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",64,NA,12,NA,NA,52,NA,NA,NA,18.75,NA,NA,81.25,NA,NA
"45007","South Carolina","Anderson","2004","Mental health counselors","Mental health counselors","ALL",13,NA,13,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45007","South Carolina","Anderson","1822","School psychologists","Psychologists","ALL",11,NA,11,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45007","South Carolina","Anderson","2003","Marriage and family therapists","Mental health counselors","FEMALE",46,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,100,NA,NA
"45007","South Carolina","Anderson","1822","School psychologists","Psychologists","FEMALE",11,NA,11,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45007","South Carolina","Anderson","1825","Other psychologists","Psychologists","MALE",26,NA,26,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45007","South Carolina","Anderson","2003","Marriage and family therapists","Mental health counselors","ALL",46,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,100,NA,NA
"45007","South Carolina","Anderson","1825","Other psychologists","Psychologists","FEMALE",16,NA,16,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45007","South Carolina","Anderson","1825","Other psychologists","Psychologists","ALL",42,NA,42,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45007","South Carolina","Anderson","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",64,NA,12,NA,NA,52,NA,NA,NA,18.75,NA,NA,81.25,NA,NA
"45007","South Carolina","Anderson","2004","Mental health counselors","Mental health counselors","FEMALE",13,NA,13,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45007","South Carolina","Anderson","2005","Rehabilitation counselors","Mental health counselors","FEMALE",16,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,100,NA,NA
"45051","South Carolina","Horry","1822","School psychologists","Psychologists","ALL",90,NA,69,NA,NA,21,NA,NA,NA,76.67,NA,NA,23.33,NA,NA
"45051","South Carolina","Horry","2004","Mental health counselors","Mental health counselors","MALE",3,NA,3,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45051","South Carolina","Horry","2004","Mental health counselors","Mental health counselors","FEMALE",46,NA,46,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45051","South Carolina","Horry","2005","Rehabilitation counselors","Mental health counselors","ALL",128,NA,63,NA,NA,65,NA,NA,NA,49.22,NA,NA,50.78,NA,NA
"45051","South Carolina","Horry","1822","School psychologists","Psychologists","FEMALE",73,NA,52,NA,NA,21,NA,NA,NA,71.23,NA,NA,28.77,NA,NA
"45051","South Carolina","Horry","1822","School psychologists","Psychologists","MALE",17,NA,17,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45051","South Carolina","Horry","2005","Rehabilitation counselors","Mental health counselors","FEMALE",100,NA,47,NA,NA,53,NA,NA,NA,47,NA,NA,53,NA,NA
"45051","South Carolina","Horry","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",14,NA,14,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45051","South Carolina","Horry","0000","Total-Pop","Total-Pop","ALL",332271,20139,256691,1169,4735,43283,5393,861,6.06,77.25,0.35,1.43,13.03,1.62,0.26
"45051","South Carolina","Horry","1825","Other psychologists","Psychologists","MALE",17,NA,17,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45051","South Carolina","Horry","2003","Marriage and family therapists","Mental health counselors","FEMALE",29,NA,29,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45051","South Carolina","Horry","2005","Rehabilitation counselors","Mental health counselors","MALE",28,NA,16,NA,NA,12,NA,NA,NA,57.14,NA,NA,42.86,NA,NA
"45051","South Carolina","Horry","0000","Total-Pop","Total-Pop","FEMALE",172033,9511,133302,418,2537,22910,2914,441,5.53,77.49,0.24,1.47,13.32,1.69,0.26
"45051","South Carolina","Horry","1825","Other psychologists","Psychologists","FEMALE",4,NA,4,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45051","South Carolina","Horry","1825","Other psychologists","Psychologists","ALL",21,NA,21,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45051","South Carolina","Horry","0000","Total-Pop","Total-Pop","MALE",160238,10628,123389,751,2198,20373,2479,420,6.63,77,0.47,1.37,12.71,1.55,0.26
"45051","South Carolina","Horry","2003","Marriage and family therapists","Mental health counselors","ALL",29,NA,29,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45051","South Carolina","Horry","2004","Mental health counselors","Mental health counselors","ALL",49,NA,49,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45051","South Carolina","Horry","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",14,NA,14,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45083","South Carolina","Spartanburg","1822","School psychologists","Psychologists","ALL",21,NA,21,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45083","South Carolina","Spartanburg","1825","Other psychologists","Psychologists","FEMALE",15,NA,15,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45083","South Carolina","Spartanburg","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",76,NA,NA,NA,NA,56,20,NA,NA,NA,NA,NA,73.68,26.32,NA
"45083","South Carolina","Spartanburg","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",43,NA,20,NA,NA,NA,23,NA,NA,46.51,NA,NA,NA,53.49,NA
"45083","South Carolina","Spartanburg","0000","Total-Pop","Total-Pop","FEMALE",158308,9894,107772,251,3712,33197,3318,164,6.25,68.08,0.16,2.34,20.97,2.1,0.1
"45083","South Carolina","Spartanburg","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",76,NA,NA,NA,NA,56,20,NA,NA,NA,NA,NA,73.68,26.32,NA
"45083","South Carolina","Spartanburg","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",23,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,100,NA
"45083","South Carolina","Spartanburg","0000","Total-Pop","Total-Pop","ALL",307885,20963,210412,461,7154,61875,6773,247,6.81,68.34,0.15,2.32,20.1,2.2,0.08
"45083","South Carolina","Spartanburg","1825","Other psychologists","Psychologists","MALE",38,NA,38,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45083","South Carolina","Spartanburg","2004","Mental health counselors","Mental health counselors","ALL",92,NA,92,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45083","South Carolina","Spartanburg","1825","Other psychologists","Psychologists","ALL",53,NA,53,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45083","South Carolina","Spartanburg","2004","Mental health counselors","Mental health counselors","FEMALE",78,NA,78,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45083","South Carolina","Spartanburg","2004","Mental health counselors","Mental health counselors","MALE",14,NA,14,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45083","South Carolina","Spartanburg","2003","Marriage and family therapists","Mental health counselors","ALL",22,NA,22,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45083","South Carolina","Spartanburg","1822","School psychologists","Psychologists","MALE",21,NA,21,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45083","South Carolina","Spartanburg","0000","Total-Pop","Total-Pop","MALE",149577,11069,102640,210,3442,28678,3455,83,7.4,68.62,0.14,2.3,19.17,2.31,0.06
"45083","South Carolina","Spartanburg","2003","Marriage and family therapists","Mental health counselors","MALE",22,NA,22,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45083","South Carolina","Spartanburg","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",20,NA,20,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45091","South Carolina","York","2004","Mental health counselors","Mental health counselors","FEMALE",87,NA,87,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45091","South Carolina","York","2005","Rehabilitation counselors","Mental health counselors","ALL",19,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,100,NA,NA
"45091","South Carolina","York","0000","Total-Pop","Total-Pop","MALE",128209,7335,91315,1004,2843,23572,1638,502,5.72,71.22,0.78,2.22,18.39,1.28,0.39
"45091","South Carolina","York","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",57,NA,57,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45091","South Carolina","York","2004","Mental health counselors","Mental health counselors","ALL",87,NA,87,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45091","South Carolina","York","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",43,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,100,NA,NA
"45091","South Carolina","York","2005","Rehabilitation counselors","Mental health counselors","FEMALE",19,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,100,NA,NA
"45091","South Carolina","York","1825","Other psychologists","Psychologists","ALL",73,NA,63,NA,NA,10,NA,NA,NA,86.3,NA,NA,13.7,NA,NA
"45091","South Carolina","York","0000","Total-Pop","Total-Pop","ALL",266046,14655,187649,1989,6043,51144,3656,910,5.51,70.53,0.75,2.27,19.22,1.37,0.34
"45091","South Carolina","York","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",100,NA,57,NA,NA,43,NA,NA,NA,57,NA,NA,43,NA,NA
"45091","South Carolina","York","1825","Other psychologists","Psychologists","FEMALE",73,NA,63,NA,NA,10,NA,NA,NA,86.3,NA,NA,13.7,NA,NA
"45091","South Carolina","York","0000","Total-Pop","Total-Pop","FEMALE",137837,7320,96334,985,3200,27572,2018,408,5.31,69.89,0.71,2.32,20,1.46,0.3
"47009","Tennessee","Blount","0000","Total-Pop","Total-Pop","MALE",62812,2361,57124,158,337,1910,857,65,3.76,90.94,0.25,0.54,3.04,1.36,0.1
"47009","Tennessee","Blount","0000","Total-Pop","Total-Pop","FEMALE",67062,2001,61080,229,655,1498,1515,84,2.98,91.08,0.34,0.98,2.23,2.26,0.13
"47009","Tennessee","Blount","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",13,NA,13,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47009","Tennessee","Blount","2003","Marriage and family therapists","Mental health counselors","FEMALE",12,NA,12,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47009","Tennessee","Blount","2005","Rehabilitation counselors","Mental health counselors","ALL",16,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,100,NA,NA
"47009","Tennessee","Blount","2004","Mental health counselors","Mental health counselors","FEMALE",43,NA,43,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47009","Tennessee","Blount","1825","Other psychologists","Psychologists","ALL",14,NA,14,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47009","Tennessee","Blount","2004","Mental health counselors","Mental health counselors","ALL",43,NA,43,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47009","Tennessee","Blount","0000","Total-Pop","Total-Pop","ALL",129874,4362,118204,387,992,3408,2372,149,3.36,91.01,0.3,0.76,2.62,1.83,0.11
"47009","Tennessee","Blount","2003","Marriage and family therapists","Mental health counselors","ALL",12,NA,12,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47009","Tennessee","Blount","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",25,NA,25,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47009","Tennessee","Blount","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",12,NA,12,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47009","Tennessee","Blount","2005","Rehabilitation counselors","Mental health counselors","MALE",16,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,100,NA,NA
"47009","Tennessee","Blount","1822","School psychologists","Psychologists","ALL",12,NA,12,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47009","Tennessee","Blount","1825","Other psychologists","Psychologists","FEMALE",14,NA,14,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47009","Tennessee","Blount","1822","School psychologists","Psychologists","FEMALE",12,NA,12,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47037","Tennessee","Davidson","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",15,NA,15,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47037","Tennessee","Davidson","0000","Total-Pop","Total-Pop","ALL",687623,70332,385971,1555,25203,184456,16996,3110,10.23,56.13,0.23,3.67,26.83,2.47,0.45
"47037","Tennessee","Davidson","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",91,NA,61,NA,NA,30,NA,NA,NA,67.03,NA,NA,32.97,NA,NA
"47037","Tennessee","Davidson","2005","Rehabilitation counselors","Mental health counselors","ALL",57,NA,13,NA,NA,44,NA,NA,NA,22.81,NA,NA,77.19,NA,NA
"47037","Tennessee","Davidson","1825","Other psychologists","Psychologists","MALE",50,NA,50,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47037","Tennessee","Davidson","0000","Total-Pop","Total-Pop","MALE",331201,37293,186742,845,12045,84436,8430,1410,11.26,56.38,0.26,3.64,25.49,2.55,0.43
"47037","Tennessee","Davidson","1822","School psychologists","Psychologists","ALL",164,NA,164,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47037","Tennessee","Davidson","1821","Clinical and counseling psychologists","Psychologists","ALL",61,5,56,NA,NA,NA,NA,NA,8.2,91.8,NA,NA,NA,NA,NA
"47037","Tennessee","Davidson","2003","Marriage and family therapists","Mental health counselors","MALE",22,NA,22,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47037","Tennessee","Davidson","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",15,NA,15,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47037","Tennessee","Davidson","2005","Rehabilitation counselors","Mental health counselors","FEMALE",25,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,100,NA,NA
"47037","Tennessee","Davidson","2004","Mental health counselors","Mental health counselors","ALL",281,16,188,NA,NA,59,18,NA,5.69,66.9,NA,NA,21,6.41,NA
"47037","Tennessee","Davidson","1822","School psychologists","Psychologists","MALE",12,NA,12,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47037","Tennessee","Davidson","1825","Other psychologists","Psychologists","ALL",334,NA,243,NA,NA,91,NA,NA,NA,72.75,NA,NA,27.25,NA,NA
"47037","Tennessee","Davidson","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",253,NA,196,NA,NA,39,18,NA,NA,77.47,NA,NA,15.42,7.11,NA
"47037","Tennessee","Davidson","1821","Clinical and counseling psychologists","Psychologists","FEMALE",50,5,45,NA,NA,NA,NA,NA,10,90,NA,NA,NA,NA,NA
"47037","Tennessee","Davidson","0000","Total-Pop","Total-Pop","FEMALE",356422,33039,199229,710,13158,100020,8566,1700,9.27,55.9,0.2,3.69,28.06,2.4,0.48
"47037","Tennessee","Davidson","2004","Mental health counselors","Mental health counselors","FEMALE",185,16,92,NA,NA,59,18,NA,8.65,49.73,NA,NA,31.89,9.73,NA
"47037","Tennessee","Davidson","1822","School psychologists","Psychologists","FEMALE",152,NA,152,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47037","Tennessee","Davidson","1825","Other psychologists","Psychologists","FEMALE",284,NA,193,NA,NA,91,NA,NA,NA,67.96,NA,NA,32.04,NA,NA
"47037","Tennessee","Davidson","1821","Clinical and counseling psychologists","Psychologists","MALE",11,NA,11,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
